string,string,string,string,string,string,string,string,string
nosight256x256x8,,-2166,-76,200,0,270,90,
shotblock256x256x8,shotblock256x256x8,-2166,-76,200,0,270,90,
vehicle256x256x8,,1816,352,356,0,0,90,
vehicle256x256x8,,1480,524,604,0,0,90,
vehicle256x256x8,,1480,524,300,0,0,90,
vehicle128x128x8,,1488,516,56,0,0,90,
vehicle256x256x8,,1144,368,444,0,0,90,
vehicle128x128x8,,1016,360,88,0,0,90,
vehicle256x256x8,,848,374,556,0,0,90,
vehicle256x256x8,,712,374,556,0,0,90,
vehicle256x256x8,,424,306,396,0,0,90,
vehicle256x256x8,,568,362,128,0,0,90,
vehicle256x256x8,,424,306,124,0,0,90,
vehicle256x256x8,,216,364,292,0,0,90,
vehicle128x128x8,,-312,-460,348,0,0,90,
vehicle128x128x8,,-498,-160,500,0,270,90,
vehicle128x128x8,,-498,-280,500,0,270,90,
vehicle256x256x8,,-996,-608,416,0,270,90,
vehicle128x128x8,,-2312,264,80,0,270,90,
player8x8x256,,-940,-466,132,0,0,0,
player8x8x256,,-948,-466,132,0,0,0,
player8x8x256,,-956,-466,132,0,0,0,
player8x8x256,,-964,-466,132,0,0,0,
player8x8x256,,-972,-466,132,0,0,0,
player8x8x256,,-980,-466,132,0,0,0,
player8x8x256,,-988,-466,132,0,0,0,
player8x8x256,,-996,-466,132,0,0,0,
player8x8x256,,-1004,-466,132,0,0,0,
