string,string,string,string,string,string,string,string,string
clip64x64x64,,27966,-30546,3198,0,30,0,
clip128x128x128,,28850,-31151,3381,0,30,0,
missile64x64x128,,29594.5,-29708.5,3232.5,0,30,0,
missile32x32x256,,27066,-30186,3156,90,0,60,
clip32x32x256,,27066,-30186,3156,90,0,60,
player256x256x128,,27536,-30804,3468,0,30,-90,
player32x32x256,,28814,-31104,3322,0,30,0,
clip128x128x128,,29590.5,-28499.5,3087.5,0,30,0,
player32x32x256,,28677,-30875,3309,0,30,0,
player64x64x256,,27480,-30670,3242,0,26,0,
player64x64x256,,27490,-30690,3242,0,26,0,
player256x256x256,,27979,-29361.5,3296,0,30,0,
player32x32x256,,28380,-30426,3140,0,34,0,
player32x32x256,,28402,-30412,3140,0,34,0,
missile256x256x8,,28122,-30646,3300,0,30,90,
missile128x128x8,,27914,-28156,3150,0,32,90,
nosight32x32x128,,28934,-31004,3258,0,300,-90,
player32x32x32,,27526,-30024,3316,0,27.9968,0,
player32x32x32,,27514,-30004,3316,0,27.9968,0,
player32x32x32,,27554,-30008,3316,0,27.9968,0,
player32x32x32,,27542,-29988,3316,0,27.9968,0,
missile128x128x8,,27065.961,-30280.248,3365.312,0,28,90,
player256x256x256,,28573.5,-30214,3572,90,31,0,
player256x256x256,,28787.5,-30080,3568,90,31,0,
player256x256x256,,28512,-29296,3404,0,30,0,
shotblock128x128x8,shotblock128x128x8,27452,-30008,3216,0,30,90,
shotblock128x128x128,shotblock128x128x128,27034.092,-29951.479,3220,0,31,90,
clip256x256x8,,28888,-28538,3176,0,300,90,
clip256x256x8,,28956,-28656,3176,0,300,90,
shotblock128x128x128,shotblock128x128x128,27832,-30316,3172,0,300,0,
shotblock256x256x8,shotblock256x256x8,28195,-30093.5,3206.5,0,300,90,
shotblock128x128x8,shotblock128x128x8,29015.389,-30656.232,3213.555,0,300,90,
shotblock128x128x8,shotblock128x128x8,28983.4,-30602.199,3213.56,0,300,90,
shotblock256x256x8,shotblock256x256x8,28841.801,-30614.4,3153.56,0,210,90,
shotblock256x256x8,shotblock256x256x8,28726.801,-30680.4,3153.56,0,210,90,
shotblock128x128x256,shotblock128x128x256,27368,-29536,3223.5,90,0,60,
shotblock128x128x128,shotblock128x128x128,29456,-29968,3168,0,30,0,
shotblock128x128x128,shotblock128x128x128,29460,-29884,3168,0,30,0,
clip32x32x128,,28188,-28546,3304,0,300,-174.999,
clip128x128x8,,27359,-29639,3500,0,300,90,
player128x128x8,,27326,-28576,3332,0,300,85,
player64x64x128,,29322.699,-30331.699,3288,350,300,0,
player64x64x128,,29298.662,-30345.662,3288,350,300,0,
shotblock128x128x8,shotblock128x128x8,28816,-29878,3222,0,30,90,
shotblock128x128x8,shotblock128x128x8,28756,-29778,3222,0,30,90,
shotblock256x256x8,shotblock256x256x8,28200,-30600,3320,0,30,90,
player32x32x256,,27928,-31495,3130,0,15,0,
player32x32x128,,27928,-31495,3385,0,15,0,
