string,string,string,string,string,string,string,string,string
clip256x256x8,,1328,-302,116,0,10,0,
clip256x256x8,,1284,-52,116,0,10,0,
clip256x256x8,,1372,-552,116,0,10,0,
item256x256x8,,1328,-302,116,0,10,0,
item256x256x8,,1284,-52,116,0,10,0,
item256x256x8,,1372,-552,116,0,10,0,
missile256x256x8,,1328,-302,116,0,10,0,
missile256x256x8,,1284,-52,116,0,10,0,
missile256x256x8,,1372,-552,116,0,10,0,
nosight256x256x8,,1328,-302,116,0,10,0,
nosight256x256x8,,1284,-52,116,0,10,0,
nosight256x256x8,,1372,-552,116,0,10,0,
player256x256x256,,1140,-3446,510,0,0,0,
player256x256x256,,1295,-3380,496,0,0,0,
player256x256x256,,1179,-3380,496,0,0,0,
player256x256x256,,1140,-3702,254,0,0,0,
player256x256x256,,1295,-3380,240,0,0,0,
player256x256x256,,1140,-3446,254,0,0,0,
player256x256x256,,1140,-3702,510,0,0,0,
player256x256x256,,1179,-3380,240,0,0,0,
player128x128x256,,865,-3565,516,0,0,0,
player128x128x256,,832,-3565,516,0,0,0,
player128x128x256,,865,-3471,516,0,0,0,
player128x128x256,,832,-3471,516,0,0,0,
player128x128x256,,865,-3343,516,0,0,0,
player128x128x256,,832,-3343,516,0,0,0,
player128x128x256,,865,-3215,516,0,0,0,
player128x128x256,,832,-3215,516,0,0,0,
player128x128x256,,865,-3087,516,0,0,0,
player128x128x256,,832,-3087,516,0,0,0,
player128x128x256,,865,-3565,260,0,0,0,
player128x128x256,,832,-3565,260,0,0,0,
player128x128x256,,865,-3471,260,0,0,0,
player128x128x256,,832,-3471,260,0,0,0,
player128x128x256,,865,-3343,260,0,0,0,
player128x128x256,,832,-3343,260,0,0,0,
player128x128x256,,865,-3215,260,0,0,0,
player128x128x256,,832,-3215,260,0,0,0,
player128x128x256,,865,-3087,260,0,0,0,
player128x128x256,,832,-3087,260,0,0,0,
