string,string,string,string,string,string,string,string,string
clip512x512x8,,31758,33314,2116,0,300,90,
clip512x512x8,,31881,33116,2079,0,22,90,
clip256x256x8,,34860,31180,1805,0,60,90,
clip256x256x8,,35020,31358,1792,0,37,90,
clip256x256x8,,34002,34686,1945,0,300,90,
player256x256x8,,35999,33820,1830,0,330,90,
clip64x64x256,,38016,33056,1088,0,0,0,
clip64x64x256,,38016,33008,1088,0,0,0,
clip64x64x256,,37944,33008,1072,0,0,0,
clip64x64x256,,37880,33008,1072,0,0,0,
clip256x256x256,,34144,34688,1960,0,30,0,
clip256x256x256,,33840,34728,2136,0,30,0,
clip256x256x256,,33616,34600,2136,0,30,0,
clip256x256x256,,34048,34432,2136,0,30,0,
clip256x256x256,,33824,34304,2136,0,30,0,
clip256x256x256,,33728,34256,2136,0,30,0,
clip256x256x256,,33496,34816,2136,0,30,0,
clip256x256x256,,33848,34040,2136,0,30,0,
clip256x256x256,,34200,33944,2136,0,30,0,
clip256x256x256,,34392,34392,2136,0,30,0,
clip256x256x256,,33976,33816,2136,0,30,0,
clip256x256x256,,34392,34056,2136,0,30,0,
player128x128x256,,32454,32639,1669,0,23.5,0,
player256x256x256,,29313,33237,1829,0,30,0,
player256x256x256,,32509,34534,1988,0,30,0,
player256x256x256,,32277,34415,2126,0,30,0,
player256x256x256,,32741,34652,2126,0,30,0,
player256x256x256,,36501,31489,1728,0,330,0,
player256x256x256,,36580,31443,1728,0,330,0,
player256x256x256,,36800,31316,1728,0,330,0,
player256x256x256,,36929,31540,1728,0,330,0,
player256x256x256,,36709,31667,1728,0,330,0,
player256x256x256,,36630,31713,1728,0,330,0,
player256x256x256,,36757,31933,1728,0,330,0,
player256x256x256,,36836,31887,1728,0,330,0,
player256x256x256,,37056,31760,1728,0,330,0,
player256x256x256,,36861,32113,1728,0,330,0,
player256x256x256,,36940,32067,1728,0,330,0,
player256x256x256,,37160,31940,1728,0,330,0,
player64x64x256,,32258,34251,1865,0,30,0,
shotblock256x256x256,,32744,31916,1654,0,34,0,
shotblock256x256x256,,32640,32070,1654,0,34,0,
shotblock256x256x256,,32568,32205,1654,0,34,0,
shotblock256x256x256,,32427,32389,1654,0,34,0,
shotblock256x256x256,,32380,32495,1654,0,34,0,
clip128x128x256,,35810,32007,1640,0,330,0,
clip128x128x256,,35872,32115,1640,0,330,0,
clip128x128x256,,35935,32228,1640,0,330,0,
clip512x512x8,,31965,34209,2050,0,25.8,90,
clip512x512x8,,31645,34062,2050,0,25.8,90,
clip512x512x8,,31528,33739,2050,0,116.1,90,
