string,string,string,string,string,string,string,string,string
clip256x256x8,,25550,24601,1783,0,0,0,
clip256x256x8,,25550,24857,1783,0,0,0,
clip256x256x8,,23869,24601,1783,0,0,0,
clip256x256x8,,23869,24857,1783,0,0,0,
clip256x256x8,,25566,23289,1783,0,0,0,
clip256x256x8,,25566,23347,1783,0,0,0,
clip32x32x32,,24121.5,24678,1783,0,0,0,
clip32x32x32,,24121.5,24678,1803,0,0,0,
clip32x32x32,,24153.5,24710,1803,0,0,0,
clip32x32x32,,24153.5,24710,1783,0,0,0,
clip32x32x32,,24182.5,24710,1803,0,0,0,
clip32x32x32,,24182.5,24710,1783,0,0,0,
clip32x32x32,,24214.5,24678,1783,0,0,0,
clip32x32x32,,24214.5,24678,1803,0,0,0,
clip32x32x32,,24214.5,24658,1783,0,0,0,
clip32x32x32,,24214.5,24658,1803,0,0,0,
clip32x32x32,,24214.5,24626,1783,0,0,0,
clip32x32x32,,24214.5,24626,1803,0,0,0,
clip32x32x32,,24182.5,24594,1783,0,0,0,
clip32x32x32,,24182.5,24594,1803,0,0,0,
clip32x32x32,,24153.5,24594,1783,0,0,0,
clip32x32x32,,24153.5,24594,1803,0,0,0,
clip32x32x32,,24121.5,24626,1783,0,0,0,
clip32x32x32,,24121.5,24626,1803,0,0,0,
clip32x32x32,,24121.5,24658,1783,0,0,0,
clip32x32x32,,24121.5,24658,1803,0,0,0,
