string,string,string,string,string,string,string,string,string
clip64x64x256,,-553,-719,274,0,0,0,
clip64x64x256,,-553,-676,274,0,0,0,
clip64x64x256,,-553,-622,274,0,0,0,
clip64x64x256,,-585,-431,274,0,0,0,
clip64x64x256,,-585,-369,274,0,0,0,
clip64x64x256,,-585,-330,274,0,0,0,
clip64x64x256,,-553,-54,274,0,0,0,
clip64x64x256,,-553,-11,274,0,0,0,
clip64x64x256,,-553,43,274,0,0,0,
clip256x256x128,,1776,936,308,270,0,0,
clip256x256x128,,1824,936,308,270,0,0,
clip256x256x128,,1776,874,308,270,0,0,
clip256x256x128,,1824,874,308,270,0,0,
clip256x256x128,,1474,1600,306,270,0,0,
clip256x256x128,,1522,1600,306,270,0,0,
clip256x256x128,,1474,1538,306,270,0,0,
clip256x256x128,,1522,1538,306,270,0,0,
clip128x128x256,,1165,-1506,472,0,90,-180,
clip256x256x8,,1095,-212,137,0,270,90,
clip256x256x8,,1095,-347,137,0,270,90,
clip32x32x32,,-548,-1668,0,0,0,0,
clip32x32x32,,-576,-1668,0,0,0,0,
clip32x32x32,,-576,-1654,-10,0,0,0,
clip128x128x8,,1196,1027.5,144.5,0,0,-34.6996,
clip128x128x8,,1155,1027.5,144.5,0,0,-34.6996,
clip128x128x8,,1035.5,648,148.5,7.32E-07,180,-26.3251,
clip128x128x8,,910,648,148.5,7.32E-07,180,-26.3251,
clip128x128x8,,652,648,148.5,7.32E-07,180,-26.3251,
clip128x128x8,,526.5,648,148.5,7.32E-07,180,-26.3251,
clip128x128x8,,-309,-1621,158,0,0,0,
player32x32x256,,66,-618,138,0,0,0,
player128x128x128,,-1130,752,178,0,0,0,
player128x128x128,,-912,752,178,0,0,0,
player32x32x128,,-22,-370,76,359.998,179.994,0.00145323,
player32x32x128,,-22,-390,76,359.998,179.994,0.00145323,
player32x32x128,,1096,-216,76,15.9997,0,0,
player32x32x128,,1096,-234,76,15.9997,0,0,
clip128x128x8,,-680,-752,138,0,0,0,
shotblock32x32x128,shotblock32x32x128,270,-1246,98,0,350,89.9993,
shotblock32x32x128,shotblock32x32x128,270,-1246,78,0,350,89.9993,
shotblock32x32x128,shotblock32x32x128,284,-1210,78,0,350,89.9993,
shotblock32x32x128,shotblock32x32x128,284,-1210,98,0,350,89.9993,
shotblock32x32x128,shotblock32x32x128,330,-1218,98,0,350,89.9993,
shotblock32x32x128,shotblock32x32x128,330,-1218,78,0,350,89.9993,
shotblock32x32x128,shotblock32x32x128,316,-1254,98,0,350,89.9993,
shotblock32x32x128,shotblock32x32x128,316,-1254,78,0,350,89.9993,
player32x32x32,,795,-1639,26,0,0,0,
player32x32x32,,795,-1639,8,0,0,0,
clip128x128x8,,-657,-667,575,0,270,0,
player128x128x8,,-854,-951,184,270,0,0,
player128x128x8,,-854,-951,312,270,0,0,
player8x8x256,,-47.5,-633,136,0,0,0,
player8x8x256,,-39.5,-633,136,0,0,0,
player64x64x128,,530,-128,280,0,0,0,
player64x64x128,,530,-192,280,0,0,0,
player64x64x128,,530,-256,280,0,0,0,
player256x256x8,,-20,718,342,270,0,0,
player256x256x8,,70,718,342,270,0,0,
player64x64x256,,12,622,470,0,90,-180,
player64x64x256,,32,622,470,0,90,-180,
player64x64x256,,12,818,470,0,90,-180,
player64x64x256,,32,818,470,0,90,-180,
player256x256x8,,-68,-12,392,0,270,-90,
player256x256x8,,-68,-268,392,0,270,-90,
player256x256x8,,-68,-500,392,0,270,-90,
player64x64x256,,1088,158,274,0,0,0,
player64x64x256,,-552,108,276,0,0,0,
player64x64x256,,-552,138,276,0,0,0,
shotblock128x128x8,shotblock128x128x8,376,-616,80,0,0,90,
shotblock128x128x8,shotblock128x128x8,248,-616,80,0,0,90,
