string,string,string,string,string,string,string,string,string
player128x128x128,,-7801,-8611,154,0,0,0,
player128x128x128,,-7713,-8611,154,0,0,0,
player128x128x128,,-7713,-8567,154,0,0,0,
item128x128x8,,-5700,-10278.9,,,270,0,
shotblock128x128x128,,-6786,-10864,104,270,0,0,
shotblock128x128x128,,-6560,-10864,104,270,0,0,
shotblock128x128x128,,-6764,-10960,104,270,0,0,
shotblock128x128x128,,-6584,-10960,104,270,0,0,
shotblock128x128x128,,-6672,-10978,104,270,0,0,
shotblock128x128x128,,-6544,-11238,104,270,0,0,
shotblock128x128x128,,-6804,-11238,104,270,0,0,
player128x128x128,,-4534,-8078,86,0,0,0,
