string,string,string,string,string,string,string,string,string
player256x256x128,,2694,4866,508,0,0,-180,
player256x256x128,,2438,4866,508,0,0,-180,
player256x256x128,,2182,4866,508,0,0,-180,
player256x256x128,,2044,4866,508,0,0,-180,
player128x128x8,,1282,5030,378,270,0,-90,
player128x128x8,,1154,5030,378,270,0,-90,
player128x128x8,,1026,5030,378,270,0,-90,
player128x128x8,,1080,5682,378,270,0,-90,
player128x128x8,,1024,5682,378,270,0,-90,
player32x32x128,,596,6448,390,0,0,0,
player32x32x128,,1072,6472,390,0,0,0,
player32x32x128,,1072,6556,390,0,0,0,
player32x32x128,,1072,6854,390,0,0,0,
player32x32x128,,1480,6512,390,0,0,0,
player256x256x256,,394,4290,310,0,0,0,
player512x1024x64,,1832,4248,752,270,0,0,
player512x1024x64,,1832,3592,752,270,0,0,
player256x256x256,,-370,6172,352,0,315,0,
player512x1024x64,,-400,6048,608,270,315,0,
player64x64x256,,20,6020,342,0,0,0,
player64x64x256,,10,6012,342,0,0,0,
clip32x32x128,,557,3274,134,0,0,90,
clip32x32x128,,581,3274,130,0,0,90,
clip32x32x128,,675,3274,130,0,0,90,
clip32x32x128,,699,3274,134,0,0,90,
clip32x32x128,,557,3513,134,0,0,90,
clip32x32x128,,581,3513,130,0,0,90,
clip32x32x128,,675,3513,130,0,0,90,
clip32x32x128,,699,3513,134,0,0,90,
