string,string,string,string,string,string,string,string,string
player256x256x8,,-822.000,726.000,844.000,270,0,-90,
player256x256x8,,-566.000,726.000,844.000,270,0,-90,
player128x128x8,,-956.000,634.000,844.000,270,180,0,
player128x128x8,,-948.000,656.000,816.000,295,90,-90,
player128x128x8,,-948.000,700.000,796.000,295,90,-90,
player128x128x8,,-956.000,136.000,848.000,270,180,0,
player128x128x8,,-956.000,112.000,816.000,295,270,-90,
player128x128x8,,-956.000,68.000,796.000,295,270,-90,
player128x128x8,,122.000,136.000,848.000,270,180,0,
player128x128x8,,122.000,112.000,816.000,295,270,-90,
player128x128x8,,122.000,68.000,796.000,295,270,-90,
player128x128x8,,122.000,632.000,848.000,270,180,0,
player128x128x8,,130.000,656.000,816.000,295,90,-90,
player128x128x8,,130.000,700.000,796.000,295,90,-90,
player128x128x128,,-1236,2298,322,0,0,0,
player512x1024x64,,2478,1228,1318,0,270,90,
player512x1024x64,,2702,950,1318,0,180,90,
