string,string,string,string,string,string,string,string,string
shotblock256x256x256,,1848,-740,268,0,310,0,
shotblock256x256x256,,1988,-912,268,0,310,0,
shotblock256x256x256,,2144,-1108,268,0,310,0,
nosight128x128x8,,2596,818,528,270,45,-78,
nosight128x128x8,,2530,716,528,270,45,-78,
nosight128x128x8,,2426,560,528,270,45,-78,
nosight128x128x8,,2360,458,528,270,45,-78,
nosight128x128x8,,2198,484,528,270,0,57,
nosight128x128x8,,2100,546,528,270,0,57,
nosight128x128x8,,1996,612,528,270,0,57,
nosight128x128x8,,1894,680,528,270,0,57,
nosight128x128x8,,1882,764,528,270,45,-78,
nosight128x128x8,,1948,866,528,270,45,-78,
nosight128x128x8,,2052,1028,528,270,45,-78,
nosight128x128x8,,2118,1130,528,270,45,-78,
nosight128x128x8,,2332,1462,528,270,45,-78,
nosight8x8x256,,2292,421,456,0,325,0,
nosight8x8x256,,2298,417,456,0,325,0,
nosight8x8x256,,2304,413,456,0,325,0,
nosight8x8x256,,2310,409,456,0,325,0,
nosight8x8x256,,2323,401,459,270,0,-32,
nosight8x8x256,,2323,401,467,270,0,-32,
nosight8x8x256,,2323,401,475,270,0,-32,
nosight8x8x256,,2318,393,475,270,0,-32,
player256x256x128,,724,2258,92,0,9,0,
player256x256x128,,476,2218,92,0,9,0,
player256x256x128,,430,2128,92,0,9,0,
