string,string,string,string,string,string,string,string,string
shotblock128x128x8,shotblock128x128x8,-1021,2428,265,0,0,0,
shotblock128x128x8,shotblock128x128x8,-1021,2300,265,0,0,0,
shotblock256x256x8,shotblock256x256x8,71,1611,-32,270,0,0,
shotblock256x256x8,shotblock256x256x8,-1110,1536,46,0,0,90,
shotblock256x256x8,shotblock256x256x8,-1366,1536,46,0,0,90,
shotblock256x256x8,shotblock256x256x8,-958,1536,46,0,0,90,
shotblock256x256x8,shotblock256x256x8,-1211,2635,44,0,0,-90,
shotblock256x256x8,shotblock256x256x8,-1384,2635,7,0,0,-90,
shotblock256x256x8,shotblock256x256x8,-1088,2369,147,0,270,-90,
shotblock256x256x8,shotblock256x256x8,-1091,2552,147,0,270,-90,
shotblock64x64x128,shotblock64x64x128,57,1517,-26,0,0,0,
shotblock64x64x128,shotblock64x64x128,84,1517,-26,0,0,0,
shotblock64x64x256,shotblock64x64x256,-1281,2697,-112,0,0,0,
shotblock64x64x256,shotblock64x64x256,-1217,2697,-112,0,0,0,
shotblock64x64x256,shotblock64x64x256,-1249,2751,-112,0,0,0,
player128x128x128,,-361,3372,82,0,0,0,
player128x128x8,,-535,1514,294,270,0,0,
player128x128x8,,-434.5,1514,294,270,0,0,
player64x64x128,,-511,1482,230,0,0,0,
player64x64x128,,-466.5,1482,228.5,0,0,0,
shotblock128x128x8,shotblock128x128x8,61,2247,202,0,0,90,
shotblock128x128x8,shotblock128x128x8,-113,2247,202,0,0,90,
shotblock8x8x256,shotblock8x8x256,7,2242,165,270,0,0,
shotblock8x8x256,shotblock8x8x256,7,2242,157,270,0,0,
shotblock8x8x256,shotblock8x8x256,7,2242,149,270,0,0,
shotblock8x8x256,shotblock8x8x256,7,2242,141,270,0,0,
shotblock128x128x8,shotblock128x128x8,-127,2247,202,0,0,90,
shotblock128x128x8,shotblock128x128x8,-305,2247,202,0,0,90,
player128x128x8,,-1376,2693,92,0,0,44.8994,
shotblock128x128x8,shotblock128x128x8,-210,842,29,270,270,42.8489,
shotblock128x128x8,shotblock128x128x8,-231,823,29,270,270,42.8489,
shotblock32x32x128,shotblock32x32x128,-274.984,806.983,-35.381,0,222,0,
shotblock32x32x128,shotblock32x32x128,-248.984,778.983,-35.381,0,222,0,
player32x32x128,,-250,737,170,0,0,0,
player32x32x128,,-250,710,170,0,0,0,
player32x32x128,,-250,697,148,0,0,0,
player256x256x8,,-1192,1283,236,0,0,-90,
player32x32x128,,-1231,2768,138,0,0,0,
player32x32x128,,-1265,2768,138,0,0,0,
player32x32x128,,-1248,2768,138,0,0,0,
shotblock32x32x32,shotblock32x32x32,-1239,2246,30,0,0,-90,
shotblock32x32x32,shotblock32x32x32,-1251,2246,30,0,0,-90,
shotblock32x32x32,shotblock32x32x32,-1283,2246,30,0,0,-90,
shotblock32x32x32,shotblock32x32x32,-1283,2208,30,0,0,-90,
shotblock32x32x32,shotblock32x32x32,-1283,2176,30,0,0,-90,
missile64x64x64,,-1168,2646,177,0,0,0,
player256x256x8,,-1186,1154,137,0,0,0,
player256x256x8,,-1184,842,137,0,0,0,
player128x128x8,,-535,2234,146,0,0,90,
player64x64x256,,-566,2211,87,0,0,0,
vehicle64x64x64,,-1464,2658,65,0,90,0,
vehicle64x64x64,,-1480,2626,65,0,90,0,
vehicle64x64x64,,-1464,2626,65,0,90,0,
vehicle128x128x128,,-1305,2626,192,270,0,0,
vehicle128x128x128,,-1177,2626,192,270,0,0,
vehicle128x128x128,,-1089,2626,192,270,0,0,
vehicle128x128x8,,-1176,2586,249,0,45,0,
vehicle128x128x8,,-1209,2530,192,270,0,45,
vehicle128x128x8,,-1129,2450,192,270,0,45,
vehicle128x128x8,,-1089,2474,192,270,0,0,
vehicle64x64x64,,-1128,2554,209,0,90,0,
vehicle64x64x64,,-1128,2498,209,0,45,0,
missile64x64x64,,-184,2767,41,270,88.55,-102.049,
missile64x64x64,,-175,2820,41,270,179.65,166.451,
shotblock32x32x32,shotblock32x32x32,-809,3377.31,82.7797,0,0,50,
missile128x128x8,,176,1274,173,0,0,90,
missile64x64x128,,-1400,2652,128,0,0,0,
missile64x64x128,,-1400,2628,128,0,0,0,
