string,string,string,string,string,string,string,string,string
shadow_ar_western,iw9_fe_op_select_generic_male_east_intro_01,iw9_fe_op_select_generic_male_east_intro_01_xcam,iw9_fe_op_select_generic_male_east_idle_01,iw9_fe_op_select_generic_male_east_confirm_01,iw9_fe_op_select_generic_male_east_confirm_idle_01,iw9_fe_op_select_generic_male_east_confirm_idle_OUT_01,iw9_ar_mike4_mp+iw9_rec_mike4+bar_ar_p01+stock_ar_p01+mag_ar_p01+pgrip_p01+iw9_ironsdefault_mike4+selectsemi_mike4+ammo_556n,
shadow_smg_western,iw9_fe_op_select_generic_male_east_intro_01,iw9_fe_op_select_generic_male_east_intro_01_xcam,iw9_fe_op_select_generic_male_east_idle_01,iw9_fe_op_select_generic_male_east_confirm_01,iw9_fe_op_select_generic_male_east_confirm_idle_01,iw9_fe_op_select_generic_male_east_confirm_idle_OUT_01,iw9_ar_mike4_mp+iw9_rec_mike4+bar_ar_p01+stock_ar_p01+mag_ar_p01+pgrip_p01+iw9_ironsdefault_mike4+selectsemi_mike4+ammo_556n,
shadow_sg_western,iw9_fe_op_select_generic_male_east_intro_01,iw9_fe_op_select_generic_male_east_intro_01_xcam,iw9_fe_op_select_generic_male_east_idle_01,iw9_fe_op_select_generic_male_east_confirm_01,iw9_fe_op_select_generic_male_east_confirm_idle_01,iw9_fe_op_select_generic_male_east_confirm_idle_OUT_01,iw9_ar_mike4_mp+iw9_rec_mike4+bar_ar_p01+stock_ar_p01+mag_ar_p01+pgrip_p01+iw9_ironsdefault_mike4+selectsemi_mike4+ammo_556n,
shadow_lg_western,iw9_fe_op_select_generic_male_east_intro_01,iw9_fe_op_select_generic_male_east_intro_01_xcam,iw9_fe_op_select_generic_male_east_idle_01,iw9_fe_op_select_generic_male_east_confirm_01,iw9_fe_op_select_generic_male_east_confirm_idle_01,iw9_fe_op_select_generic_male_east_confirm_idle_OUT_01,iw9_ar_mike4_mp+iw9_rec_mike4+bar_ar_p01+stock_ar_p01+mag_ar_p01+pgrip_p01+iw9_ironsdefault_mike4+selectsemi_mike4+ammo_556n,
shadow_dmr_western,iw9_fe_op_select_generic_male_east_intro_01,iw9_fe_op_select_generic_male_east_intro_01_xcam,iw9_fe_op_select_generic_male_east_idle_01,iw9_fe_op_select_generic_male_east_confirm_01,iw9_fe_op_select_generic_male_east_confirm_idle_01,iw9_fe_op_select_generic_male_east_confirm_idle_OUT_01,iw9_ar_mike4_mp+iw9_rec_mike4+bar_ar_p01+stock_ar_p01+mag_ar_p01+pgrip_p01+iw9_ironsdefault_mike4+selectsemi_mike4+ammo_556n,
bravos_sas_a_western,iw9_fe_op_select_generic_male_west_intro_01,iw9_fe_op_select_generic_male_west_intro_01_xcam,iw9_fe_op_select_generic_male_west_idle_01,iw9_fe_op_select_generic_male_west_confirm_01,iw9_fe_op_select_generic_male_west_confirm_idle_01,iw9_fe_op_select_generic_male_west_confirm_idle_OUT_01,iw9_ar_mike4_mp+iw9_rec_mike4+bar_ar_p01+stock_ar_p01+mag_ar_p01+pgrip_p01+iw9_ironsdefault_mike4+selectsemi_mike4+ammo_556n,
bravos_sas_b_western,iw9_fe_op_select_generic_male_west_intro_01,iw9_fe_op_select_generic_male_west_intro_01_xcam,iw9_fe_op_select_generic_male_west_idle_01,iw9_fe_op_select_generic_male_west_confirm_01,iw9_fe_op_select_generic_male_west_confirm_idle_01,iw9_fe_op_select_generic_male_west_confirm_idle_OUT_01,iw9_ar_mike4_mp+iw9_rec_mike4+bar_ar_p01+stock_ar_p01+mag_ar_p01+pgrip_p01+iw9_ironsdefault_mike4+selectsemi_mike4+ammo_556n,
bravos_sas_c_western,iw9_fe_op_select_generic_male_west_intro_01,iw9_fe_op_select_generic_male_west_intro_01_xcam,iw9_fe_op_select_generic_male_west_idle_01,iw9_fe_op_select_generic_male_west_confirm_01,iw9_fe_op_select_generic_male_west_confirm_idle_01,iw9_fe_op_select_generic_male_west_confirm_idle_OUT_01,iw9_ar_mike4_mp+iw9_rec_mike4+bar_ar_p01+stock_ar_p01+mag_ar_p01+pgrip_p01+iw9_ironsdefault_mike4+selectsemi_mike4+ammo_556n,
bravos_sas_d_western,iw9_fe_op_select_generic_male_west_intro_01,iw9_fe_op_select_generic_male_west_intro_01_xcam,iw9_fe_op_select_generic_male_west_idle_01,iw9_fe_op_select_generic_male_west_confirm_01,iw9_fe_op_select_generic_male_west_confirm_idle_01,iw9_fe_op_select_generic_male_west_confirm_idle_OUT_01,iw9_ar_mike4_mp+iw9_rec_mike4+bar_ar_p01+stock_ar_p01+mag_ar_p01+pgrip_p01+iw9_ironsdefault_mike4+selectsemi_mike4+ammo_556n,
fender_western,iw9_fe_op_select_fender_east_intro_01,iw9_fe_op_select_generic_male_east_intro_01_xcam,iw9_fe_op_select_fender_east_idle_01,iw9_fe_op_select_fender_east_confirm_01,iw9_fe_op_select_fender_east_confirm_idle_01,iw9_fe_op_select_fender_east_confirm_idle_OUT_01,iw9_ar_golf3_mp+rec_golf3+bar_br_p02+stock_ar_p02+mag_br_p02+pgrip_br_ass_p02+ironsdefault_golf3+selectauto_golf3+ammo_762n,
