string,string,string,string,string,string
9185,specialty_hustle,0,0,0,0
9217,specialty_tactical_recon,0,0,0,0
9214,specialty_tac_resist,0,0,0,0
9204,specialty_heavy_metal,0,0,0,0
9212,specialty_scavenger_plus,0,0,0,0
9187,specialty_extra_shrapnel,0,0,0,0
9213,specialty_munitions_2,0,0,0,0
9193,specialty_surveillance,0,0,0,0
9183,specialty_guerrilla,0,0,0,0
9208,specialty_tune_up,0,0,0,0
9206,specialty_restock,0,0,0,0
9198,specialty_covert_ops,0,0,0,0
9199,specialty_eod,0,0,0,0
9215,specialty_huntmaster,0,0,0,0
9196,specialty_mercenary,0,0,0,0
9210,specialty_warhead,0,0,0,0
9216,specialty_hardline,0,0,0,0
9194,specialty_quick_fix,0,0,0,0
9203,specialty_overcharge_field_upgrade,0,0,0,0
9191,specialty_survivor,0,0,0,0
9186,specialty_overwatch,0,0,0,0
9202,specialty_grenade_expert,0,0,0,0
9188,specialty_focus,0,0,0,0
9209,specialty_ante_up,,,,
9201,specialty_blastshield,,,,
9190,specialty_dexterity,,,,
9181,specialty_extra_deadly,,,,
9192,specialty_extra_tactical,,,,
9200,specialty_flak_jacket,,,,
9182,specialty_graverobber,,,,
9205,specialty_gungho,,,,
9197,specialty_operative,,,,
9189,specialty_scavenger,,,,
9207,specialty_slayer,,,,
9184,specialty_sonar,,,,
9218,specialty_tactician,,,,
9211,specialty_third_person,,,,
9195,specialty_underkill,,,,
23967,specialty_pc_medic,,,,
23968,specialty_pc_comms,,,,
23969,specialty_pc_stealth,,,,
23999,specialty_pc_tempered,,,,
