string,string,string,string,string,string
9263,super_test,0,0,0,0
9262,super_bradley,0,0,0,0
9265,super_chopper_gunner,0,0,0,0
9220,super_cruise_predator,0,0,0,0
9260,super_precision_airstrike,0,0,0,0
9222,super_toma_strike,0,0,0,0
9242,super_pac_sentry,0,0,0,0
9223,super_br_extract,0,0,0,0
9248,super_uav,0,0,0,0
9269,super_tac_cover,0,0,0,0
9236,super_recon_drone,0,0,0,0
9221,super_emp_drone,0,0,0,0
9270,super_support_box,0,0,0,0
9226,super_laststand_heal,0,0,0,0
9241,super_remote_detonate,0,0,0,0
9238,super_trophy,0,0,0,0
9239,super_scramble,0,0,0,0
9250,super_deadsilence,0,0,0,0
9253,super_tac_insert,0,0,0,0
9230,super_ammo_drop,0,0,0,0
9255,super_select,0,0,0,0
9233,super_weapon_drop,0,0,0,0
9227,super_fulton,0,0,0,0
9231,super_supply_drop,0,0,0,0
9224,super_armor_drop,0,0,0,0
9245,super_vehicle_drop,0,0,0,0
9225,super_tac_camera,0,0,0,0
9254,super_battlerage,0,0,0,0
9251,super_emp_pulse,0,0,0,0
9266,super_smoke_airdrop,0,0,0,0
9232,super_leader_drop,0,0,0,0
9240,super_balloon_extract,0,0,0,0
9261,super_stimpistol,0,0,0,0
9257,super_deployed_decoy,0,0,0,0
9244,super_sound_veil,0,0,0,0
9268,super_sonar_pulse,0,0,0,0
9247,super_loadout_drop,0,0,0,0
9243,super_suppression_rounds,0,0,0,0
9246,super_blastshield_drop,,,,
9264,super_blinding_turret,,,,
9237,super_door_barricade,,,,
9249,super_recon_dart,,,,
13583,super_personal_redeploy_drone,,,,
15431,super_reinforcement_flare,,,,
9228,super_aether_shroud,,,,
9267,super_energy_mine,,,,
9259,super_frenzied_guard,,,,
9234,super_frost_blast,,,,
9235,super_gas_trap,,,,
9256,super_healing_aura,,,,
9219,super_honeypot,,,,
9229,super_landmine,,,,
9252,super_rallying_cry,,,,
9258,super_spykit,,,,
23295,super_armory,,,,
23806,super_oxygen_mask,,,,
24030,super_decon_station,,,,
27020,super_deployable_kiosk,,,,
30244,super_temp_v,,,,
30436,super_laser_charge,,,,
30572,super_high_jump,,,,
30573,super_melee_jugg,,,,
30574,super_teleport_deploy,,,,
30706,super_electric_discharge,,,,
33019,super_self_revive_box,,,,
36975,super_haunted_drop,,,,
