string,string,string,string,string,string,string,string,string
player256x256x128,,-3528,-23840,4064,0,30,0,add comment here
player256x256x128,,-3592,-23680,4064,0,30,0,add comment here
player256x256x128,,-3304,-23712,4064,0,30,0,add comment here
player256x256x128,,-3712,-22632,4128,0,0,0,IW9-941329: added 2 player_clip to cut off access to underneath building
player256x256x128,,-3712,-22456,4128,0,0,0,IW9-941329: added 2 player_clip to cut off access to underneath building
clip32x32x128,,20624,-55440,1000,0,0,0,Fix for:https://dev.activision.com/jira/browse/IW9-677819 Remove season 2.5
clip32x32x32,,20624,-55416,1056,0,0,0,Fix for:https://dev.activision.com/jira/browse/IW9-677819 Remove season 2.5
clip128x128x8,,10494,20700,420,0,0,-90,player clip inside MC marina building IW9-681424
player32x32x128,,-26688,-9980,1528,308.261,233.394,3.374,Fixed IW9-682480
clip256x256x8,,8850,-28223,1107.5,0,85.099,90,Clip fix dogtown stairs IW9-673897
nosight512x2048x64,,-60328.164,-16756.877,287,0,18.903,0,Nosight fix ai shooting players through Lone ship floor IW9-685800 Part 1
nosight512x2048x64,,-59843.832,-16590.941,287,0,18.903,0,Nosight fix ai shooting players through Lone ship floor IW9-685800 Part 2
nosight512x2048x64,,-59664.488,-18694.34,287,0,18.903,0,Nosight fix ai shooting players through Lone ship floor IW9-685800 Part 3
nosight512x2048x64,,-59180.223,-18528.42,287,0,18.903,0,Nosight fix ai shooting players through Lone ship floor IW9-685800 Part 4
nosight512x1024x64,,-59166.77,-20147.457,387,0,18.903,0,Nosight fix ai shooting players through Lone ship floor IW9-685800 Part 5
nosight512x1024x64,,-58682.371,-19981.525,387,0,18.903,0,Nosight fix ai shooting players through Lone ship floor IW9-685800 Part 6
clip128x128x128,,28395.199,-33102.602,423,360,109.8,-90,Fix for players getting off ATV and being trapped in bathroom stall in regional
clip128x128x256,,28610.184,-33019.641,423,360,109.8,-90,Fix for players getting off ATV and being trapped in bathroom stall in regional
clip128x128x128,,28682,-33032,359,0,109.8,0,Fix for players getting off ATV and being trapped in bathroom stall in regional
vehicle256x256x128,,41310,-34458.102,145.2,300.948,15.748,-4.134,Fix for jet ski getting stuck on runway debris
vehicle256x256x128,,41256,-34205.102,136.2,300.948,15.748,-4.134,Fix for jet ski getting stuck on runway debris
vehicle256x256x128,,41202.988,-33960.117,127.2,300.948,15.748,-4.134,Fix for jet ski getting stuck on runway debris
vehicle256x256x256,,41154.5,-33775.602,-17.154,22.273,339.612,-4.05,Fix for jet ski getting stuck on runway debris
vehicle256x256x256,,41232.492,-33552.605,-27.154,22.273,339.612,-4.05,Fix for jet ski getting stuck on runway debris
clip64x64x128,,-2076,-44258,181,270,0,-34.0004,Fix for firestation in fishtown lacking collision at bottom concrete part 1 IW9-715275
clip64x64x128,,-2040,-44282,181,270,0,-34.0004,Fix for firestation in fishtown lacking collision at bottom concrete part 2 IW9-715275
clip64x64x256,,-2046,-44238,181,270,0,55.9996,Fix for firestation in fishtown lacking collision at bottom concrete part 3 IW9-715275
clip64x64x256,,-2188,-44449,181,270,0,55.9996,Fix for firestation in fishtown lacking collision at bottom concrete part 4 IW9-715275
clip64x64x256,,-2329,-44659,181,270,0,55.9996,Fix for firestation in fishtown lacking collision at bottom concrete part 5 IW9-715275
clip64x64x256,,-2471,-44870,181,270,0,55.9996,Fix for firestation in fishtown lacking collision at bottom concrete part 6 IW9-715275
clip64x64x256,,-2614,-45082,181,270,0,55.9996,Fix for firestation in fishtown lacking collision at bottom concrete part 7 IW9-715275
clip64x64x256,,-2756,-45293,181,270,0,55.9996,Fix for firestation in fishtown lacking collision at bottom concrete part 8 IW9-715275
clip64x64x256,,-2841,-45419,181,270,0,55.9996,Fix for firestation in fishtown lacking collision at bottom concrete part 9 IW9-715275
clip128x128x128,,13896,-8276,1920,0,345,0, Fix for replaced rock with non-collide on part 1 IW9-661378 
clip128x128x128,,14060,-8288,1892,0,0,-15, Fix for replaced rock with non-collide on part 2 IW9-661378 
clip32x32x32,,28184,-22720,776,0,20,0, Fix for AC unit IW9-558473
player128x128x256,,-20808,27376,-524,0,35,0,Fixed IW9-759613
clip128x128x8,,-60480,38270,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,38452,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,38558,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,38740,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,38846,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,39028,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,39422,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,39604,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60298,39920,-11040,270,0,-90, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60116,39920,-11040,270,0,-90, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60010,39920,-11040,270,0,-90, Fix for missing player collision on gates in gulag 
clip128x128x8,,-59828,39920,-11040,270,0,-90, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,45950,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,46132,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,46238,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,46420,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,46526,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,46708,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,47102,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,47284,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60298,47600,-11040,270,0,-90, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60116,47600,-11040,270,0,-90, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60010,47600,-11040,270,0,-90, Fix for missing player collision on gates in gulag 
clip128x128x8,,-59828,47600,-11040,270,0,-90, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,53630,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,53812,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,53918,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,54100,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,54206,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,54388,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,54782,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,54964,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60298,55280,-11040,270,0,-90, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60116,55280,-11040,270,0,-90, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60010,55280,-11040,270,0,-90, Fix for missing player collision on gates in gulag 
clip128x128x8,,-59828,55280,-11040,270,0,-90, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,60926,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,61108,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,61214,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,61396,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,61502,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,61684,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,62078,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60480,62260,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60298,62576,-11040,270,0,-90, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60116,62576,-11040,270,0,-90, Fix for missing player collision on gates in gulag 
clip128x128x8,,-60010,62576,-11040,270,0,-90, Fix for missing player collision on gates in gulag 
