string,string,string,string,string,string,string,string,string
clip8x8x256,,-6959,42628,258,270,0,-106,fence foundation by well
clip64x64x64,,-4011,42511,236,0,0,0,tall rock by blue dome
clip8x8x256,,-6886,42832,241,270,357,-92,stairs by well
clip8x8x256,,-6993,43272,241,270,270,-148,stairs by well
clip8x8x256,,-8758,42933,266,270,358,-13,bookshelf floor
clip64x64x64,,-9071,40947,193,270,358,-13,ground rubble outside C point
clip64x64x64,,-5862,42972,201,0,348,0,blue barrel by fence
clip8x8x256,,-10029,46216,335,0,0,-90,bookshelf floor
clip32x32x32,,-9943,42994,212,0,338,0,rubble angle husk building
clip32x32x32,,-15840,46100,307,0,30,0,airstrip dirt mound
clip32x32x32,,-15636,46016,280,0,345,0,airstrip dirt mound
clip64x64x64,,-15502,45930,244,340,344,5,airstrip dirt mound
clip32x32x32,,-3618,44461,293,0,316,0,pipe near D point
clip32x32x32,,-7725,42250,245,12,0,0,main street rubble
clip64x64x64,,-4182,44433,302,0,333,0,cubby near D point
vehicle32x32x32,,-10253,44379,189,0,0,0,tunnel vehicle blocker 1
vehicle32x32x32,,-10034,40445,178,0,0,0,tunnel vehicle blocker 2
vehicle32x32x32,,-7514,41684,140,0,0,0,tunnel vehicle blocker 3
clip8x8x256,,-10198,39411,46,0,311,0,rural brick wall
