string,string,string,string,string,string,string,string,string
clip32x32x32,,-9072,7320,330,0,324,0,Fix for player cliping and seeing through rock
missile64x64x64,,-9622,7038,152,0,0,0,Fix for equipment falling through floor
missile128x128x8,,-9526,7070,208,0,0,0,Fix for equipment falling through floor
clip32x32x32,,-8923,7775,265.5,0,325.565,0,Fix for rock collision play can clip into
clip32x32x32,,-8941,7750.5,268.5,0,321.164,0,Fix for rock collision play can clip into
clip32x32x32,,-8961,7730,271.5,0,310.022,0,Fix for rock collision play can clip into
clip32x32x32,,-8985,7712,271.5,0,304.701,0,Fix for rock collision play can clip into
clip32x32x32,,-9010,7694,270,0,307,0,Fix for rock collision play can clip into
clip32x32x32,,-9033,7676.5,265.5,0,307,0,Fix for rock collision play can clip into
missile64x64x128,,-8857,7416,127,0,0,0,Fix for equpment going under rock
player128x128x128,,-7683,8616,564.5,0,315,0,fix for jumping on collision edge
player128x128x128,,-7653,8616,692.5,0,315,0,fix for jumping on collision edge
player128x128x128,,-7683,8616,820.5,0,315,0,fix for jumping on collision edge
missile256x256x8,,-10056,9259.5,342.5,89.9969,292.394,-22.6085,Fix for tac camera seeing through window
missile32x32x128,,-9282,8516,320,0,315.006,-89.9954,Fix for tacticools going through sandbags
missile32x32x32,,-9302,8496,300,0,315.006,-89.9954,Fix for tacticools going through sandbags
missile32x32x32,,-9386,8416,320,0,315.006,-89.9954,Fix for tacticools going through sandbags
missile32x32x32,,-9364,8438,310,0,315.006,-89.9954,Fix for tacticools going through sandbags
missile32x32x32,,-9342,8460,310,0,315.006,-89.9954,Fix for tacticools going through sandbags
missile32x32x128,,-8676,9986,340,0,315,0,Fix for tacticool camera exploit in wall
missile32x32x128,,-8676,9986,340,0,315,0,Fix for tacticool camera exploit in wall
missile64x64x64,,-8168,9218,300,0,315,0,Fix for C4 going under geo
missile64x64x128,,-7319.5,9466.5,257.5,0,317.331,-89.999,Fix for camera going through geo
missile64x64x64,,-7361,9419.5,257.5,0,317.331,-89.999,Fix for camera going through geo
missile64x64x64,,-7375,9400.5,257.5,0,341.331,-89.999,Fix for camera going through geo
missile64x64x128,,-7366,9430,254.5,0,47.3321,-67.2356,Fix for camera going through geo
missile64x64x128,,-7452.5,9510,304,0,47.3322,-66.0831,Fix for camera going through geo
missile64x64x128,,-7504,9559.5,335.5,0,47.3322,-66.0831,Fix for camera going through geo
player128x128x8,,-7690.5,10096,504,270,216.958,100.474,Fix for players getting on extended collision on wall
player128x128x8,,-7685,10091,504,270,216.958,100.474,Fix for players getting on extended collision on wall
player128x128x8,,-7679.5,10086,504,270,216.958,100.474,Fix for players getting on extended collision on wall
player128x128x8,,-7674,10081,504,270,216.958,100.474,Fix for players getting on extended collision on wall
player32x32x256,,-9375.5,8427,317.5,0,315,0,fix for stuck spot onwall by utility building
player32x32x256,,-9375.5,8427,573.5,0,315,0,fix for stuck spot onwall by utility building
player32x32x256,,-9375.5,8427,829.5,0,315,0,fix for stuck spot onwall by utility building
player32x32x256,,-9585.5,7712,694.5,0,315,0,adding collision for script models
player32x32x256,,-9574,7723.5,694.5,0,315,0,adding collision for script models
player32x32x256,,-9585.5,7712,438.5,0,315,0,adding collision for script models
player32x32x256,,-9574,7723.5,438.5,0,315,0,adding collision for script models
missile64x64x64,,-10398,7894,304,350,110.999,89.9997,adding missile clip for ammo box collision
missile64x64x128,,-10328.5,8017.5,312,90,240,0,adding missile clip for ammo box collision
missile64x64x256,,-10326,8174,354,0.348,315,-90.0002,adding missile clip for railing
missile64x64x256,,-10214,8286,354,0.348,315,-90.0002,adding missile clip for railing
missile8x8x256,,-9814.5,8798,634,89.9999,135,0.683,adding missile clip for window collision on equipment
missile8x8x256,,-9814.5,8798,626,89.9999,135,0.683,adding missile clip for window collision on equipment
missile8x8x256,,-9814.5,8798,618,89.9999,135,0.683,adding missile clip for window collision on equipment
missile8x8x256,,-9814.5,8798,610,89.9999,135,0.683,adding missile clip for window collision on equipment
missile8x8x256,,-9783.5,9209.5,634,89.9999,225,0.171,adding missile clip for window collision on equipment
