string,string,string,string,string,string,string,string,string
clip32x32x32,,2805,1683,403,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2805,1706,403,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2805,1683,400,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2805,1706,400,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2813,1683,403,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2813,1706,403,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2813,1683,400,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2813,1706,400,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2845,1683,403,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2845,1706,403,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2845,1683,400,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2845,1706,400,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2877,1683,403,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2877,1706,403,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2877,1683,400,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2877,1706,400,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2806,2077,403,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2806,2100,403,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2806,2077,400,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2806,2100,400,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2814,2077,403,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2814,2100,403,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2814,2077,400,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2814,2100,400,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2846,2077,403,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2846,2100,403,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2846,2077,400,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2846,2100,400,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2878,2077,403,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2878,2100,403,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2878,2077,400,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip32x32x32,,2878,2100,400,0,0,0,Fix the problem that the table has no collision in the biology lab.
clip256x256x8,,1704,3667,321,0,0,0,Fix the problem that the celling has no collision in the office. IW9-639133
clip256x256x8,,1575,3667,321,0,0,0,Fix the problem that the celling has no collision in the office. IW9-639133
