string,string,string,string,string,string,string,string,string
clip64x64x256,,-553,-719,274,0,0,0,Fix for pavlov exploit 1
clip64x64x256,,-553,-676,274,0,0,0,Fix for pavlov exploit 2
clip64x64x256,,-553,-622,274,0,0,0,Fix for pavlov exploit 3
clip64x64x256,,-585,-431,274,0,0,0,Fix for pavlov exploit 4
clip64x64x256,,-585,-369,274,0,0,0,Fix for pavlov exploit 5
clip64x64x256,,-585,-330,274,0,0,0,Fix for pavlov exploit 6
clip64x64x256,,-553,-54,274,0,0,0,Fix for pavlov exploit 7
clip64x64x256,,-553,-11,274,0,0,0,Fix for pavlov exploit 8
clip64x64x256,,-553,43,274,0,0,0,Fix for pavlov exploit 9
clip256x256x128,,1776,936,308,270,0,0,Fix for Silo Exploit 1
clip256x256x128,,1824,936,308,270,0,0,Fix for Silo Exploit 2
clip256x256x128,,1776,874,308,270,0,0,Fix for Silo Exploit 3
clip256x256x128,,1824,874,308,270,0,0,Fix for Silo Exploit 4
clip256x256x128,,1474,1600,306,270,0,0,Fix for Silo Exploit 5
clip256x256x128,,1522,1600,306,270,0,0,Fix for Silo Exploit 6
clip256x256x128,,1474,1538,306,270,0,0,Fix for Silo Exploit 7
clip256x256x128,,1522,1538,306,270,0,0,Fix for Silo Exploit 8
clip128x128x256,,1165,-1506,472,0,90,-180,Fix for cafeteria rooftop potential exploit that's already fixed in main.
clip256x256x8,,1095,-212,137,0,270,90,Fix for shoothouse deployable cover exlpoit 1
clip256x256x8,,1095,-347,137,0,270,90,Fix for shoothouse deployable cover exlpoit 2
clip32x32x32,,-548,-1668,0,0,0,0,Fix for cement bag missing collision exploit 1
clip32x32x32,,-576,-1668,0,0,0,0,Fix for cement bag missing collision exploit 2
clip32x32x32,,-576,-1654,-10,0,0,0,Fix for cement bag missing collision exploit 3
clip128x128x8,,1196,1027.5,144.5,0,0,-34.6996,Fix for tarp collision Ops Building 1
clip128x128x8,,1155,1027.5,144.5,0,0,-34.6996,Fix for tarp collision Ops Building 2
clip128x128x8,,1035.5,648,148.5,7.32E-07,180,-26.3251,Fix for tarp collision Ops Building 3
clip128x128x8,,910,648,148.5,7.32E-07,180,-26.3251,Fix for tarp collision Ops Building 4
clip128x128x8,,652,648,148.5,7.32E-07,180,-26.3251,Fix for tarp collision Ops Building 5
clip128x128x8,,526.5,648,148.5,7.32E-07,180,-26.3251,Fix for tarp collision Ops Building 6
clip128x128x8,,-309,-1621,158,0,0,0,Fix for mechanics shop ceiling exploit 1
player32x32x256,,66,-618,138,0,0,0,Fix for shoothouse outside jump exploit 1
player128x128x128,,-1130,752,178,0,0,0,Fix for cement hopper collision 1
player128x128x128,,-912,752,178,0,0,0,Fix for cement hopper collision 2
player32x32x128,,-22,-370,76,359.998,179.994,0.00145323,Fix for shoothouse deployable cover 1
player32x32x128,,-22,-390,76,359.998,179.994,0.00145323,Fix for shoothouse deployable cover 2
player32x32x128,,1096,-216,76,15.9997,0,0,Fix for shoothouse deployable cover 3
player32x32x128,,1096,-234,76,15.9997,0,0,Fix for shoothouse deployable cover 4
clip128x128x8,,-680,-752,138,0,0,0,Fix for Pavlov's deployable cover / shotgun exploit 1
shotblock32x32x128,shotblock32x32x128,270,-1246,98,0,350,89.9993,Shotblock fix for metal dumpster truck 1
shotblock32x32x128,shotblock32x32x128,270,-1246,78,0,350,89.9993,Shotblock fix for metal dumpster truck 2
shotblock32x32x128,shotblock32x32x128,284,-1210,78,0,350,89.9993,Shotblock fix for metal dumpster truck 3
shotblock32x32x128,shotblock32x32x128,284,-1210,98,0,350,89.9993,Shotblock fix for metal dumpster truck 4
shotblock32x32x128,shotblock32x32x128,330,-1218,98,0,350,89.9993,Shotblock fix for metal dumpster truck 5
shotblock32x32x128,shotblock32x32x128,330,-1218,78,0,350,89.9993,Shotblock fix for metal dumpster truck 6
shotblock32x32x128,shotblock32x32x128,316,-1254,98,0,350,89.9993,Shotblock fix for metal dumpster truck 7
shotblock32x32x128,shotblock32x32x128,316,-1254,78,0,350,89.9993,Shotblock fix for metal dumpster truck 8
player32x32x32,,795,-1639,26,0,0,0,Dolly stuck spot fix 1
player32x32x32,,795,-1639,8,0,0,0,Dolly stuck spot fix 2
clip128x128x8,,-657,-667,575,0,270,0,Recon drone umbra Pavlov fix 1
player128x128x8,,-854,-951,184,270,0,0,Pavlov float player fix 1
player128x128x8,,-854,-951,312,270,0,0,Pavlov float player fix 2
player8x8x256,,-47.5,-633,136,0,0,0,Fix for shoothouse float on outside metal beam 1
player8x8x256,,-39.5,-633,136,0,0,0,Fix for shoothouse float on outside metal beam 2
player64x64x128,,530,-128,280,0,0,0,Fix for shoothouse care package exploit 1
player64x64x128,,530,-192,280,0,0,0,Fix for shoothouse care package exploit 2
