string,string,string,string,string,string,string,string,string,string,string,string,string,string,string
None,-8587.66,-4008.44,64.0,0.0,159.55,0.0,cspf_0_auto26,cspf_0_auto25,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,94,
None,-8733.39,-3967.79,64.0,0.0,158.18,0.0,cspf_0_auto25,,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,95,
None,-8460.45,-4061.12,64.0,0.0,164.04,0.0,,cspf_0_auto26,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,96,
None,-6682.9,-7705.4,64.0,0.0,114.55,0.0,cspf_0_auto15632,cspf_0_auto15631,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,97,
None,-6757.2,-7573.6,64.0,0.0,113.19,0.0,cspf_0_auto15631,,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,98,
None,-6630.2,-7832.6,64.0,0.0,119.04,0.0,,cspf_0_auto15632,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,99,
None,4016.34,-5384.44,64.0,0.0,159.55,0.0,cspf_0_auto15639,cspf_0_auto15638,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,100,
None,3870.61,-5343.79,64.0,0.0,158.18,0.0,cspf_0_auto15638,,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,101,
None,4143.55,-5437.12,64.0,0.0,164.04,0.0,,cspf_0_auto15639,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,102,
None,4091.89,954.29,96.0,0.0,230.81,0.0,cspf_0_auto15646,cspf_0_auto15645,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,103,
None,4006.56,829.34,96.0,0.0,229.45,0.0,cspf_0_auto15645,,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,104,
None,4182.64,1057.83,96.0,0.0,235.3,0.0,,cspf_0_auto15646,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,105,
None,-1721.6,4619.6,50.0,0.0,204.55,0.0,cspf_0_auto15653,cspf_0_auto15652,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,106,
None,-1853.4,4545.3,50.0,0.0,203.19,0.0,cspf_0_auto15652,,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,107,
None,-1594.4,4672.3,50.0,0.0,209.04,0.0,,cspf_0_auto15653,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,108,
None,-7687.12,1135.94,64.0,0.0,276.37,0.0,cspf_0_auto15660,cspf_0_auto15659,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,109,
None,-7657.67,987.53,64.0,0.0,275.0,0.0,cspf_0_auto15659,,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,110,
None,-7697.5,1273.23,64.0,0.0,280.85,0.0,,cspf_0_auto15660,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,111,
None,-11082.5,13815.1,142.46,0.0,330.0,0.0,,cspf_0_auto76654,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,112,13
None,-15930.0,3357.5,179.14,0.0,31.6,0.0,,cspf_0_auto76658,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,113,14
None,-17574.0,-9245.11,110.91,0.0,340.1,0.0,,cspf_0_auto76660,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,114,15
None,-8803.28,-15313.9,56.7,0.0,72.4,0.0,,cspf_0_auto76666,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,115,17
None,15370.8,-5345.38,18.67,0.0,139.8,0.0,,cspf_0_auto76670,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,116,19
None,9358.85,-2208.79,39.45,0.0,156.8,0.0,,cspf_0_auto76672,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,117,20
None,10429.6,5707.12,31.0,0.0,180.0,0.0,,cspf_0_auto76674,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,118,21
None,1511.81,12333.4,48.27,0.0,234.4,0.0,,cspf_0_auto76676,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,119,22
None,-5691.74,8251.66,74.75,0.0,146.8,0.0,,cspf_0_auto76697,dmz_squadSpawnPoint_GLOuterEdge2,,,,,,,,120,39
None,3899.28,-8339.38,20.11,0.0,99.4,0.0,,cspf_0_auto76753,dmz_squadSpawnPoint_GLOuterEdge2,,,,,,,,121,41
None,-709.45,5600.18,7.16,0.0,167.6,0.0,,cspf_0_auto76758,dmz_squadSpawnPoint_GLOuterEdge2,,,,,,,,122,42
None,-10549.8,-3530.41,16.43,0.0,360.0,0.0,,cspf_0_auto76767,dmz_squadSpawnPoint_GLOuterEdge2,,,,,,,,123,43
None,6483.55,-14556.7,20.0,0.0,122.3,0.0,,cspf_0_auto76788,dmz_squadSpawnPoint_GLOuterEdge2,,,,,,,,124,45
None,-8587.66,-4008.44,64.0,0.0,159.55,0.0,auto26,auto25,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,125,
None,-8733.39,-3967.79,64.0,0.0,158.18,0.0,auto25,,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,126,
None,-8460.45,-4061.12,64.0,0.0,164.04,0.0,,auto26,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,127,
None,-6682.9,-7705.4,64.0,0.0,114.55,0.0,auto15632,auto15631,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,128,
None,-6757.2,-7573.6,64.0,0.0,113.19,0.0,auto15631,,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,129,
None,-6630.2,-7832.6,64.0,0.0,119.04,0.0,,auto15632,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,130,
None,4016.34,-5384.44,64.0,0.0,159.55,0.0,auto15639,auto15638,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,131,
None,3870.61,-5343.79,64.0,0.0,158.18,0.0,auto15638,,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,132,
None,4143.55,-5437.12,64.0,0.0,164.04,0.0,,auto15639,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,133,
None,4091.89,954.29,96.0,0.0,230.81,0.0,auto15646,auto15645,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,134,
None,4006.56,829.34,96.0,0.0,229.45,0.0,auto15645,,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,135,
None,4182.64,1057.83,96.0,0.0,235.3,0.0,,auto15646,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,136,
None,-1721.6,4619.6,50.0,0.0,204.55,0.0,auto15653,auto15652,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,137,
None,-1853.4,4545.3,50.0,0.0,203.19,0.0,auto15652,,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,138,
None,-1594.4,4672.3,50.0,0.0,209.04,0.0,,auto15653,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,139,
None,-7687.12,1135.94,64.0,0.0,276.37,0.0,auto15660,auto15659,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,140,
None,-7657.67,987.53,64.0,0.0,275.0,0.0,auto15659,,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,141,
None,-7697.5,1273.23,64.0,0.0,280.85,0.0,,auto15660,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,142,
