string,string,string,string,string,string,string,string,string
shotblock128x128x8,shotblock128x128x8,15758,-53951,1208,0,0,90,Fix shoot through window https://dev.activision.com/jira/browse/IW9-557418
nosight128x128x8,,15758,-53951,1208,0,0,90,Fix shoot through window https://dev.activision.com/jira/browse/IW9-557418
player32x32x256,,16080,-54034,1018,0,0,0,fix missing clip in munitions building https://dev.activision.com/jira/browse/IW9-553292
player32x32x256,,16272,-54034,1018,0,0,0,fix missing clip in munitions building https://dev.activision.com/jira/browse/IW9-553292
player32x32x256,,16378,-54182,1018,0,0,0,fix missing clip in munitions building https://dev.activision.com/jira/browse/IW9-553292
player32x32x256,,16272,-54178,1018,0,0,0,fix missing clip in munitions building https://dev.activision.com/jira/browse/IW9-553292
player32x32x256,,16080,-54178,1018,0,0,0,fix missing clip in munitions building https://dev.activision.com/jira/browse/IW9-553292
shotblock32x32x32,shotblock32x32x32,17300,-53528,1036,0,0,0,fix bullet collision missing from statue base https://dev.activision.com/jira/browse/IW9-551351
shotblock32x32x32,shotblock32x32x32,17300,-53564,1036,0,0,0,fix bullet collision missing from statue base https://dev.activision.com/jira/browse/IW9-551351
missile32x32x32,,15782,-54202,1028,0,0,0,fix tac camera look through wall https://dev.activision.com/jira/browse/IW9-583278
player256x256x8,,15767,-53944,1398,0,0,-90,fix player stand on wall https://dev.activision.com/jira/browse/IW9-587117
shotblock64x64x128,shotblock64x64x128,18592,-53056,1004,0,0,0,fix shoot through statue https://dev.activision.com/jira/browse/IW9-587470
shotblock64x64x64,shotblock64x64x64,16288,-54944,1004,0,0,0,fix shoot through blocks https://dev.activision.com/jira/browse/IW9-587545
shotblock64x64x64,shotblock64x64x64,16880,-54844,1004,0,0,0,fix shoot through blocks https://dev.activision.com/jira/browse/IW9-587545
shotblock64x64x64,shotblock64x64x64,15968,-54948,1004,0,0,0,fix shoot through blocks https://dev.activision.com/jira/browse/IW9-587545
shotblock128x128x8,shotblock128x128x8,17441.1,-54563.3,1101.03,90,0,20,fix shoot through truck https://dev.activision.com/jira/browse/IW9-588346
shotblock128x128x8,shotblock128x128x8,17401.1,-54675.3,1101.03,90,0,20,fix shoot through truck https://dev.activision.com/jira/browse/IW9-588346
shotblock32x32x128,shotblock32x32x128,16760,-54376,968,0,0,0,fix SD spawn snipe shot 
shotblock256x256x8,shotblock256x256x8,16492,-54580,1020,0,0,-90,fix SD spawn snipe shot 
