string,string,string,string,string,string,string,string,string
clip64x64x64,,-5446,8791,1541,0,0,0,Fixed an issue where players would get stuck in wooden boxes
nosight128x128x128,,-9256,8090,1500,0,0,0,Fixed AI are shooting players through the stairs in the Dark Zone
nosight128x128x128,,-8939,7082,1497,0,0,0,Fixed AI are shooting players through the stairs in the Dark Zone
nosight128x128x128,,-8360,9093,1500,0,0,0,Fixed AI are shooting players through the stairs in the Dark Zone
nosight128x128x128,,-8354,9611,1500,0,0,0,Fixed AI are shooting players through the stairs in the Dark Zone
player512x1024x64,,-4098,10140,1440,0,0,0,Ducan patch water entrance to prevent player clipping
player512x1024x64,,-5044,10016,1440,0,270,0,Ducan patch water entrance to prevent player clipping
player256x256x128,,-4866,10400,1408,0,0,0,Ducan patch water entrance to prevent player clipping
player256x256x128,,-4866,10440,1408,0,0,0,Ducan patch water entrance to prevent player clipping
player256x256x128,,-4866,10768,1408,0,0,0,Ducan patch water entrance to prevent player clipping
player256x256x128,,-4866,11021,1408,0,0,0,Ducan patch water entrance to prevent player clipping
player256x256x128,,-5082,10656,1408,0,0,0,Ducan patch water entrance to prevent player clipping
player256x256x128,,-4754,10656,1408,0,0,0,Ducan patch water entrance to prevent player clipping
player256x256x128,,-4660,10400,1408,0,0,0,Ducan patch water entrance to prevent player clipping
player256x256x128,,-4660,10656,1408,0,0,0,Ducan patch water entrance to prevent player clipping
player256x256x128,,-4660,10768,1408,0,0,0,Ducan patch water entrance to prevent player clipping
player256x256x128,,-4660,11021,1408,0,0,0,Ducan patch water entrance to prevent player clipping
player512x2048x64,,-4316,13066,1442,0,0,0,Ducan patch water entrance to prevent player clipping
player512x2048x64,,-3843,13066,1442,0,0,0,Ducan patch water entrance to prevent player clipping
player256x256x128,,-4931,9498,1501,0,0,-34.2,Player would clipping out of map
player128x128x128,,-4931,9670,1425,0,0,0,Player would clipping out of map
player512x1024x64,,-4722,10172,1476,0,0,0,Player would clipping out of map
player512x1024x64,,-4215,10146,1474,0,0,0,Player would clipping out of map
player512x1024x64,,-4795,10730,1474,0,0,0,Player would clipping out of map
player256x256x128,,-4099,11829,1492,0,0,-36.389,Player would clipping out of map
player256x256x128,,-4093,12058,1428,0,0,0,Player would clipping out of map
