string,string,string,string,string,string,string,string,string,string,string,string,string,string,string
saba_airport,20953.3,-33631.8,362.57,4.54,31.15,0.77,cspf_0_auto1,cspf_0_auto2,dmz_squadSpawnPoint,,,,,,,,0,
saba_airport,21075.6,-33561.0,364.3,4.39,17.22,-0.33,cspf_0_auto2,,dmz_squadSpawnPoint,,,,,,,,1,
saba_airport,28983.9,-26252.4,367.72,0.0,204.55,0.0,cspf_0_auto26,cspf_0_auto25,dmz_squadSpawnPoint,,,,,,,,2,
saba_airport,28852.1,-26326.7,367.94,0.0,203.19,0.0,cspf_0_auto25,,dmz_squadSpawnPoint,,,,,,,,3,
saba_airport,29111.1,-26199.7,367.72,0.0,209.04,0.0,,cspf_0_auto26,dmz_squadSpawnPoint,,,,,,,,4,
saba_airport,39394.4,-36739.3,229.48,0.0,180.5,0.0,cspf_0_auto32,cspf_0_auto33,dmz_squadSpawnPoint,,,,,,,,5,
saba_airport,39237.6,-36795.4,232.39,0.0,180.51,0.0,cspf_0_auto33,,dmz_squadSpawnPoint,,,,,,,,6,
saba_airport,39544.6,-36670.5,234.35,0.0,180.51,0.0,,cspf_0_auto32,dmz_squadSpawnPoint,,,,,,,,7,
saba_airport,27106.9,-45457.1,215.72,0.06,69.51,-0.39,cspf_0_auto40,cspf_0_auto39,dmz_squadSpawnPoint,,,,,,,,8,
saba_airport,27047.1,-45317.6,215.72,359.92,69.52,-0.12,cspf_0_auto39,,dmz_squadSpawnPoint,,,,,,,,9,
saba_airport,26913.9,-45395.6,215.72,359.9,69.52,-0.07,,cspf_0_auto40,dmz_squadSpawnPoint,,,,,,,,10,
saba_airport,20836.1,-33680.2,371.14,4.4,19.69,-0.14,,cspf_0_auto1,dmz_squadSpawnPoint,,,,,,,,11,
saba_caves,-20562.0,1329.0,1569.05,0.0,201.0,0.0,,,dmz_squadSpawnPoint,,,,,,,,12,
saba_caves,-30844.0,11137.0,1746.1,0.0,271.0,0.0,,,dmz_squadSpawnPoint,,,,,,,,13,
saba_caves,-37916.0,5007.0,738.3,0.0,1.0,0.0,,,dmz_squadSpawnPoint,,,,,,,,14,
saba_caves,-26913.0,-8356.0,2036.67,0.0,91.0,0.0,,,dmz_squadSpawnPoint,,,,,,,,15,
saba_caves,-23644.0,-4452.0,2046.75,0.0,95.1,0.0,,,dmz_squadSpawnPoint,,,,,,,,16,
saba_exhume,-56350.5,20058.0,2437.34,0.0,330.65,0.0,,cspf_0_auto168,dmz_squadSpawnPoint,,,,,,,,17,
saba_exhume,-55614.2,12923.9,1940.61,0.0,357.36,0.0,,,dmz_squadSpawnPoint,,,,,,,,18,
saba_exhume,-49414.5,25108.0,2471.85,0.0,316.65,0.0,,,dmz_squadSpawnPoint,,,,,,,,19,
saba_exhume,-47369.0,3966.5,828.5,0.0,105.0,0.0,,,dmz_squadSpawnPoint,,,,,,,,20,
saba_exhume,-56322.3,20240.9,2421.34,0.0,312.65,0.0,cspf_0_auto169,,dmz_squadSpawnPoint,,,,,,,,21,
saba_exhume,-56476.6,19957.2,2454.4,0.0,340.65,0.0,cspf_0_auto168,cspf_0_auto169,dmz_squadSpawnPoint,,,,,,,,22,
saba_exhume,-55808.7,5175.09,1075.11,0.0,356.65,0.0,,cspf_0_auto175,dmz_squadSpawnPoint,,,,,,,,23,
saba_exhume,-55863.5,5351.84,1086.23,0.0,338.65,0.0,cspf_0_auto176,,dmz_squadSpawnPoint,,,,,,,,24,
saba_exhume,-55877.9,5029.17,1049.64,0.0,6.65,0.0,cspf_0_auto175,cspf_0_auto176,dmz_squadSpawnPoint,,,,,,,,25,
saba_exhume,-43786.7,2877.8,673.12,0.0,154.65,0.0,,cspf_0_auto182,dmz_squadSpawnPoint,,,,,,,,26,
saba_exhume,-43924.1,2765.39,691.19,0.0,136.65,0.0,cspf_0_auto183,,dmz_squadSpawnPoint,,,,,,,,27,
saba_exhume,-43777.9,3043.17,679.25,0.0,164.65,0.0,cspf_0_auto182,cspf_0_auto183,dmz_squadSpawnPoint,,,,,,,,28,
saba_fort,14660.5,-58749.5,157.79,0.0,64.98,0.0,,,dmz_squadSpawnPoint,,,,,,,,29,
saba_fort,9420.0,-47657.5,603.97,0.0,303.9,0.0,,,dmz_squadSpawnPoint,,,,,,,,30,
saba_fort,20308.0,-58134.0,584.0,0.0,113.17,0.0,,,dmz_squadSpawnPoint,,,,,,,,31,
saba_hydro,-14701.0,17554.0,-255.0,0.0,299.0,0.0,,,dmz_squadSpawnPoint,,,,,,,,32,
saba_hydro,-18310.0,3247.0,1230.0,0.0,44.45,0.0,,,dmz_squadSpawnPoint,,,,,,,,33,
saba_hydro,-15852.0,1434.0,565.0,0.0,50.0,0.0,,,dmz_squadSpawnPoint,,,,,,,,34,
saba_hydro,408.0,12361.0,350.0,0.0,162.0,0.0,,,dmz_squadSpawnPoint,,,,,,,,35,
saba_hydro,-22047.0,10463.0,1125.0,0.0,357.0,0.0,,,dmz_squadSpawnPoint,,,,,,,,36,
saba_hydro,-13594.0,-205.0,962.0,0.0,54.0,0.0,,,dmz_squadSpawnPoint,,,,,,,,37,
saba_lone,-37409.0,-26712.5,300.5,0.0,133.49,0.0,,,dmz_squadSpawnPoint,,,,,,,,38,
saba_marshland,9937.45,-5204.1,902.33,0.0,43.2,0.0,cspf_0_auto129,cspf_0_auto130,dmz_squadSpawnPoint,,,,,,,,39,
saba_marshland,10230.7,-5433.5,881.59,0.0,54.8,0.0,cspf_0_auto130,,dmz_squadSpawnPoint,,,,,,,,40,
saba_marshland,24662.4,-5904.1,979.96,0.0,175.5,0.0,cspf_0_auto137,cspf_0_auto136,dmz_squadSpawnPoint,,,,,,,,41,
saba_marshland,24729.7,-6391.5,1064.56,0.0,132.2,0.0,cspf_0_auto136,,dmz_squadSpawnPoint,,,,,,,,42,
